code,name,qrcode,description,quantity,creator_id,created_at,updated_at,deleted_at,color,size,po,tolerance,loss_percentage,price,started_at,completed_at,order_id,customer_id,product_pattern_id,supplier_delivery_id,tax_id,payment_method_id,currency_id,debit_detail_id,is_complete,vnd_exchange_rate,vnd_exchange
Kids' Clear Creek Boonie-Wild River-Royal-M- PO 38050,SS23-KIDS CLEAR CREEK BOONIE- PO 38050,1666975234DH1077,,1202.000000,232,2022-08-05 10:56:53+00:00,2022-10-31 07:50:50+00:00,,,,,1202.000000,0.000000,0E-10,2022-08-05,2022-10-30,1077,70,633.0,,,3.0,2,,1,22800.0,0.0
Kids' Clear Creek Boonie-Rolling Wave-Tan-L- PO 38050,SS23-KIDS CLEAR CREEK BOONIE- PO 38050,1666975234DH1076,,2502.000000,232,2022-08-05 10:57:13+00:00,2022-10-31 07:50:44+00:00,,,,,2502.000000,0.000000,0E-10,2022-08-05,2022-10-30,1076,70,642.0,,,3.0,2,,1,22800.0,0.0
Kids' Clear Creek Boonie-Rolling Wave-Tan-M- PO 38050,SS23-KIDS CLEAR CREEK BOONIE- PO 38050,1666975234DH1075,,2502.000000,232,2022-08-05 10:58:36+00:00,2022-10-31 07:50:38+00:00,,,,,2502.000000,0.000000,0E-10,2022-08-05,2022-10-30,1075,70,641.0,,,3.0,2,,1,22800.0,0.0
Sun Guide Cap-Bluestone-LXL- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1068,,1302.000000,232,2022-08-05 10:59:03+00:00,2022-10-28 23:40:35+00:00,,,,,1302.000000,0.000000,0E-10,2022-08-05,2022-10-30,1068,70,586.0,,,3.0,2,,0,22800.0,0.0
Sun Guide Cap-Sand-SM- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1069,,1102.000000,232,2022-08-05 10:59:22+00:00,2022-10-28 23:40:35+00:00,,,,,1102.000000,0.000000,0E-10,2022-08-05,2022-10-30,1069,70,588.0,,,3.0,2,,0,22800.0,0.0
Sun Guide Cap-Sand-LXL- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1070,,1102.000000,232,2022-08-05 10:59:39+00:00,2022-10-28 23:40:35+00:00,,,,,1102.000000,0.000000,0E-10,2022-08-05,2022-10-30,1070,70,590.0,,,3.0,2,,0,22800.0,0.0
Sun Guide Cap-Sandstone-SM- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1071,,3302.000000,232,2022-08-05 10:59:59+00:00,2022-10-28 23:40:35+00:00,,,,,3302.000000,0.000000,0E-10,2022-08-05,2022-10-30,1071,70,571.0,,,3.0,2,,0,22800.0,0.0
Sun Guide Cap-Sandstone-LXL- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1072,,3702.000000,232,2022-08-05 11:00:20+00:00,2022-10-28 23:40:35+00:00,,,,,3702.000000,0.000000,0E-10,2022-08-05,2022-10-30,1072,70,573.0,,,3.0,2,,0,22800.0,0.0
Sun Guide Cap-Bluestone-SM- PO 38053,SS23-SUN GUIDE CAP- PO 38053,1666975235DH1067,,1402.000000,232,2022-08-05 11:00:41+00:00,2022-10-28 23:40:36+00:00,,,,,1402.000000,0.000000,0E-10,2022-08-05,2022-10-30,1067,70,584.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Bluestone-M- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1228,,1205.000000,232,2022-08-05 14:00:25+00:00,2022-10-28 23:40:36+00:00,,,,,1205.000000,0.000000,0E-10,2022-08-05,2022-12-15,1228,70,531.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Bluestone-L- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1229,,1205.000000,232,2022-08-05 14:01:51+00:00,2022-10-28 23:40:36+00:00,,,,,1205.000000,0.000000,0E-10,2022-08-05,2022-12-15,1229,70,532.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Quarry-M- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1230,,705.000000,232,2022-08-05 14:03:34+00:00,2022-10-28 23:40:36+00:00,,,,,705.000000,0.000000,0E-10,2022-08-05,2022-12-15,1230,70,529.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Quarry-L- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1231,,1505.000000,232,2022-08-05 14:05:39+00:00,2022-10-28 23:40:36+00:00,,,,,1505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1231,70,530.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Sand-M- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1232,,1205.000000,232,2022-08-05 14:07:39+00:00,2022-10-28 23:40:36+00:00,,,,,1205.000000,0.000000,0E-10,2022-08-05,2022-12-15,1232,70,533.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Sand-L- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975236DH1233,,1205.000000,232,2022-08-05 14:09:09+00:00,2022-10-28 23:40:37+00:00,,,,,1205.000000,0.000000,0E-10,2022-08-05,2022-12-15,1233,70,534.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Sandstone-M- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975237DH1234,,605.000000,232,2022-08-05 14:10:26+00:00,2022-10-28 23:40:37+00:00,,,,,605.000000,0.000000,0E-10,2022-08-05,2022-12-15,1234,70,527.0,,,3.0,2,,0,22800.0,0.0
Backdrop Boonie-Sandstone-L- PO 38066,SS23-BACKDROP BOONIE- PO 38066,1666975237DH1235,,705.000000,232,2022-08-05 14:11:37+00:00,2022-10-28 23:40:37+00:00,,,,,705.000000,0.000000,0E-10,2022-08-05,2022-12-15,1235,70,528.0,,,3.0,2,,0,22800.0,0.0
Charter Breeze Hat-Dark Khaki-M- PO 38068,SS23-CHARTER BREEZE HAT- PO 38068,1666975237DH1236,,2305.000000,232,2022-08-05 14:15:05+00:00,2022-10-28 23:40:37+00:00,,,,,2305.000000,0.000000,0E-10,2022-08-05,2022-12-15,1236,70,621.0,,,3.0,2,,0,22800.0,0.0
Charter Breeze Hat-Dark Khaki-L- PO 38068,SS23-CHARTER BREEZE HAT- PO 38068,1666975237DH1237,,2405.000000,232,2022-08-05 14:16:08+00:00,2022-10-28 23:40:37+00:00,,,,,2405.000000,0.000000,0E-10,2022-08-05,2022-12-15,1237,70,622.0,,,3.0,2,,0,22800.0,0.0
Eclipse Cap-Deep Blue-L- PO 38069,SS23-ECLIPSE CAP- PO 38069,1666975237DH1239,,605.000000,232,2022-08-05 14:20:24+00:00,2022-10-28 23:40:38+00:00,,,,,605.000000,0.000000,0E-10,2022-08-05,2022-12-15,1239,70,624.0,,,3.0,2,,0,22800.0,0.0
Eclipse Cap-Deep Blue-M- PO 38069,SS23-ECLIPSE CAP- PO 38069,1666975238DH1238,,305.000000,232,2022-08-05 14:21:45+00:00,2022-10-28 23:40:38+00:00,,,,,305.000000,0.000000,0E-10,2022-08-05,2022-12-15,1238,70,623.0,,,3.0,2,,0,22800.0,0.0
Eclipse Cap-Slate-M- PO 38069,SS23-ECLIPSE CAP- PO 38069,1666975238DH1240,,1505.000000,232,2022-08-05 14:25:57+00:00,2022-10-28 23:40:38+00:00,,,,,1505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1240,70,625.0,,,3.0,2,,0,22800.0,0.0
Eclipse Cap-Slate-L- PO 38069,SS23-ECLIPSE CAP- PO 38069,1666975238DH1241,,1505.000000,232,2022-08-05 14:28:58+00:00,2022-10-28 23:40:38+00:00,,,,,1505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1241,70,626.0,,,3.0,1,,0,0.0,0.0
Kids Play Hat-Beach Day-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975238DH1246,,255.000000,232,2022-08-05 14:37:37+00:00,2022-10-28 23:40:38+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1246,70,562.0,,,3.0,2,,0,22800.0,0.0
Kids Clear Creek Boonie-Birds of Prey-M- PO 38070,SS23-KIDS CLEAR CREEK BOONIE- PO 38070,1666975238DH1242,,1005.000000,232,2022-08-05 14:38:03+00:00,2022-10-28 23:40:38+00:00,,,,,1005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1242,70,637.0,,,3.0,2,,0,22800.0,0.0
Kids Clear Creek Boonie-Birds of Prey-L- PO 38070,SS23-KIDS CLEAR CREEK BOONIE- PO 38070,1666975238DH1243,,705.000000,232,2022-08-05 14:38:22+00:00,2022-10-28 23:40:39+00:00,,,,,705.000000,0.000000,0E-10,2022-08-05,2022-12-15,1243,70,638.0,,,3.0,2,,0,22800.0,0.0
Kids Clear Creek Boonie-Deep Blue-M- PO 38070,SS23-KIDS CLEAR CREEK BOONIE- PO 38070,1666975239DH1244,,605.000000,232,2022-08-05 14:38:38+00:00,2022-10-28 23:40:39+00:00,,,,,605.000000,0.000000,0E-10,2022-08-05,2022-12-15,1244,70,631.0,,,3.0,2,,0,22800.0,0.0
Kids Clear Creek Boonie-Deep Blue-L- PO 38070,SS23-KIDS CLEAR CREEK BOONIE- PO 38070,1666975239DH1245,,1405.000000,232,2022-08-05 14:38:54+00:00,2022-10-28 23:40:39+00:00,,,,,1405.000000,0.000000,0E-10,2022-08-05,2022-12-15,1245,70,632.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Beach Day-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975239DH1247,,505.000000,232,2022-08-05 14:40:04+00:00,2022-10-28 23:40:39+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1247,70,564.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Birds of Prey-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975239DH1249,,255.000000,232,2022-08-05 14:44:19+00:00,2022-10-28 23:40:39+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1249,70,568.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Birds of Prey-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975239DH1250,,505.000000,232,2022-08-05 14:45:33+00:00,2022-10-28 23:40:39+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1250,70,570.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Birds of Prey-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975240DH1251,,505.000000,232,2022-08-05 14:46:31+00:00,2022-10-28 23:40:40+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1251,70,572.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Blossom-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975240DH1252,,255.000000,232,2022-08-05 14:47:49+00:00,2022-10-28 23:40:40+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1252,70,557.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Blossom-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975240DH1253,,505.000000,232,2022-08-05 14:48:43+00:00,2022-10-28 23:40:40+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1253,70,559.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Blossom-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975240DH1254,,505.000000,232,2022-08-05 14:49:50+00:00,2022-10-28 23:40:40+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1254,70,561.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Butterfly Dream-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975240DH1255,,255.000000,232,2022-08-05 14:51:16+00:00,2022-10-28 23:40:40+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1255,70,574.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Butterfly Dream-M- PO 38098,S23-KIDS PLAY HAT- PO 38098,1666975240DH1256,,505.000000,232,2022-08-05 14:52:13+00:00,2022-10-28 23:40:41+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1256,70,576.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Butterfly Dream-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975241DH1257,,505.000000,232,2022-08-05 14:53:20+00:00,2022-10-28 23:40:41+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1257,70,577.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Citrus-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975241DH1258,,255.000000,232,2022-08-05 14:54:28+00:00,2022-10-28 23:40:41+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1258,70,543.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Citrus-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975241DH1259,,505.000000,232,2022-08-05 14:55:30+00:00,2022-10-28 23:40:41+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1259,70,544.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Citrus-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975241DH1260,,505.000000,232,2022-08-05 14:56:27+00:00,2022-10-28 23:40:41+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1260,70,545.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Hot Pink-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975241DH1261,,255.000000,232,2022-08-05 14:57:39+00:00,2022-10-28 23:40:42+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1261,70,540.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Hot Pink-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1262,,505.000000,232,2022-08-05 14:58:35+00:00,2022-10-28 23:40:42+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1262,70,541.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Hot Pink-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1263,,505.000000,232,2022-08-05 14:59:32+00:00,2022-10-28 23:40:42+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1263,70,542.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Lilac-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1264,,255.000000,232,2022-08-05 15:00:59+00:00,2022-10-28 23:40:42+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1264,70,546.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Lilac-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1265,,405.000000,232,2022-08-05 15:01:51+00:00,2022-10-28 23:40:42+00:00,,,,,405.000000,0.000000,0E-10,2022-08-05,2022-12-15,1265,70,547.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Lilac-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1266,,405.000000,232,2022-08-05 15:04:08+00:00,2022-10-28 23:40:42+00:00,,,,,405.000000,0.000000,0E-10,2022-08-05,2022-12-15,1266,70,548.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Morning Birds-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1267,,255.000000,232,2022-08-05 15:05:41+00:00,2022-10-28 23:40:42+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1267,70,579.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Morning Birds-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1268,,505.000000,232,2022-08-05 15:06:41+00:00,2022-10-28 23:40:42+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1268,70,581.0,,,3.0,1,,0,0.0,0.0
Kids Play Hat-Morning Birds-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975242DH1269,,505.000000,232,2022-08-05 15:07:37+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1269,70,583.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Navy Stripe-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1270,,255.000000,232,2022-08-05 15:08:38+00:00,2022-10-28 23:40:43+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1270,70,585.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Navy Stripe-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1271,,505.000000,232,2022-08-05 15:09:58+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1271,70,587.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Navy Stripe-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1272,,505.000000,232,2022-08-05 15:11:20+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1272,70,589.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Pollinator-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1273,,255.000000,232,2022-08-05 15:13:51+00:00,2022-10-28 23:40:43+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1273,70,591.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Pollinator-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1274,,505.000000,232,2022-08-05 15:14:43+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1274,70,593.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Pollinator-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1275,,505.000000,232,2022-08-05 15:16:30+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1275,70,595.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Quarry-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1276,,255.000000,232,2022-08-05 15:18:38+00:00,2022-10-28 23:40:43+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1276,70,549.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Quarry-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975243DH1277,,505.000000,232,2022-08-05 15:19:27+00:00,2022-10-28 23:40:43+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1277,70,550.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Quarry-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1278,,505.000000,232,2022-08-05 15:20:38+00:00,2022-10-28 23:40:44+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1278,70,551.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Royal-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1279,,255.000000,232,2022-08-05 15:21:46+00:00,2022-10-28 23:40:44+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1279,70,552.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Royal-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1280,,505.000000,232,2022-08-05 15:23:26+00:00,2022-10-28 23:40:44+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1280,70,553.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Royal-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1281,,505.000000,232,2022-08-05 15:24:36+00:00,2022-10-28 23:40:44+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1281,70,555.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Space Explorer-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1282,,255.000000,232,2022-08-05 15:25:37+00:00,2022-10-28 23:40:44+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,,1282,70,597.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Space Explorer-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975244DH1283,,505.000000,232,2022-08-05 15:27:16+00:00,2022-10-28 23:40:45+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1283,70,599.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Space Explorer-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975245DH1284,,505.000000,232,2022-08-05 15:28:19+00:00,2022-10-28 23:40:45+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1284,70,601.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Beach Day-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975245DH1248,,505.000000,232,2022-08-05 15:32:38+00:00,2022-10-28 23:40:45+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1248,70,566.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Wild River-S- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975245DH1285,,255.000000,232,2022-08-05 15:39:55+00:00,2022-10-28 23:40:45+00:00,,,,,255.000000,0.000000,0E-10,2022-08-05,2022-12-15,1285,70,603.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Wild River-M- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975245DH1286,,505.000000,232,2022-08-05 15:40:56+00:00,2022-10-28 23:40:45+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1286,70,605.0,,,3.0,2,,0,22800.0,0.0
Kids Play Hat-Wild River-L- PO 38098,SS23-KIDS PLAY HAT- PO 38098,1666975245DH1287,,505.000000,232,2022-08-05 15:42:09+00:00,2022-10-28 23:40:45+00:00,,,,,505.000000,0.000000,0E-10,2022-08-05,2022-12-15,1287,70,608.0,,,3.0,2,,0,22800.0,0.0
Kids Ultra Adventure Hat-Cinder-M- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975245DH1288,,3005.000000,232,2022-08-05 15:46:25+00:00,2022-11-02 14:01:05+00:00,,,,,3005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1288,70,563.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Cinder-L- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1289,,3005.000000,232,2022-08-05 15:50:51+00:00,2022-11-02 14:01:00+00:00,,,,,3005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1289,70,565.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Koi-L- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1290,,1005.000000,232,2022-08-05 15:53:20+00:00,2022-11-02 14:00:54+00:00,,,,,1005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1290,70,569.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Lavender-M- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1291,,2005.000000,232,2022-08-05 15:54:27+00:00,2022-11-02 14:00:48+00:00,,,,,2005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1291,70,558.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Lavender-L- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1292,,3005.000000,232,2022-08-05 15:55:25+00:00,2022-11-02 14:00:43+00:00,,,,,3005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1292,70,560.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Pumice-M- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1293,,1705.000000,232,2022-08-05 15:56:44+00:00,2022-11-02 14:00:38+00:00,,,,,1705.000000,0.000000,0E-10,2022-08-05,2022-12-15,1293,70,554.0,,,3.0,2,,1,22800.0,0.0
Kids Ultra Adventure Hat-Pumice-L- PO 38072,SS23-KIDS ULTRA ADVENTURE HAT- PO 38072,1666975246DH1294,,2005.000000,232,2022-08-05 15:58:01+00:00,2022-11-02 14:00:33+00:00,,,,,2005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1294,70,556.0,,,3.0,2,,1,22800.0,0.0
Sun Tripper Cap-Cream-M-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1299,,1405.000000,232,2022-08-05 16:17:36+00:00,2022-10-28 23:40:47+00:00,,,,,1405.000000,0.000000,0E-10,2022-08-05,2022-12-15,1299,70,596.0,,,3.0,2,,0,22800.0,0.0
Sun Tripper Cap-Cream-L-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1300,,1305.000000,232,2022-08-05 16:20:41+00:00,2022-10-28 23:40:47+00:00,,,,,1305.000000,0.000000,0E-10,2022-08-05,2022-12-15,1300,70,598.0,,,3.0,2,,0,22800.0,0.0
Sun Tripper Cap-Mineral-M-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1301,,3005.000000,232,2022-08-05 16:21:48+00:00,2022-10-28 23:40:47+00:00,,,,,3005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1301,70,604.0,,,3.0,2,,0,22800.0,0.0
Sun Tripper Cap-Mineral-L-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1302,,3005.000000,232,2022-08-05 16:23:14+00:00,2022-10-28 23:40:47+00:00,,,,,3005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1302,70,606.0,,,3.0,2,,0,22800.0,0.0
Sun Tripper Cap-Timber-M-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1303,,1805.000000,232,2022-08-05 16:24:44+00:00,2022-10-28 23:40:47+00:00,,,,,1805.000000,0.000000,0E-10,2022-08-05,,1303,70,600.0,,,3.0,2,,0,22800.0,0.0
Sun Tripper Cap-Timber-L-PO 38074,SS23-SUN TRIPPER CAP-PO 38074,1666975247DH1304,,1305.000000,232,2022-08-05 16:26:01+00:00,2022-10-28 23:40:47+00:00,,,,,1305.000000,0.000000,0E-10,2022-08-05,2022-12-15,1304,70,602.0,,,3.0,2,,0,22800.0,0.0
Ultra Trail Cap-Eucalyptus-OS-PO 38076,SS23-ULTRA TRAIL CAP-PO 38076,1666975247DH1305,,1105.000000,232,2022-08-05 16:31:34+00:00,2022-10-28 23:40:47+00:00,,,,,1105.000000,0.000000,0E-10,2022-08-05,2022-12-15,1305,70,463.0,,,3.0,2,,0,22800.0,0.0
Ultra Trail Cap-Horizon-OS-PO 38076,SS23-ULTRA TRAIL CAP-PO 38076,1666975248DH1306,,1005.000000,232,2022-08-05 16:35:05+00:00,2022-10-28 23:40:48+00:00,,,,,1005.000000,0.000000,0E-10,2022-08-05,2022-12-15,1306,70,616.0,,,3.0,2,,0,22800.0,0.0
Ultra Trail Cap-Sand-OS-PO 38076,SS23-ULTRA TRAIL CAP-PO 38076,1666975248DH1307,,1105.000000,232,2022-08-05 16:36:20+00:00,2022-10-28 23:40:48+00:00,,,,,1105.000000,0.000000,0E-10,2022-08-05,2022-12-15,1307,70,464.0,,,3.0,2,,0,22800.0,0.0
