id,name,qrcode,quantity,created_at,updated_at,deleted_at,task_id,position
2110,Tất cả BTP của đơn hàng,1668822643-QR-BTP-2110,101.000000,2022-11-19 08:50:43+00:00,2022-11-19 08:50:43+00:00,,620,All BTP
2111,Vải lưới DM-3101-4 Black (19-4007TCX) ép lưới màn 80G Black,1668822840-QR-BTP-2111,157.000000,2022-11-19 08:54:00+00:00,2022-11-19 08:54:00+00:00,,621,"Mặt, Két, Nút, Dây khóa"
2112,Vải lưới DM-3101-4 Black (19-4007TCX),1668822840-QR-BTP-2112,157.000000,2022-11-19 08:54:00+00:00,2022-11-19 08:54:00+00:00,,621,"Hông, Đuôi"
2113,Đai cotton 2 đường 3.5cm VAC06 Black không cuốn mí lót gòn - lót giấy 80G Black,1668822840-QR-BTP-2113,104.000000,2022-11-19 08:54:00+00:00,2022-11-19 08:54:01+00:00,,621,Đai
2114,Viền 2.8cm Kate Black,1668822841-QR-BTP-2114,252.000000,2022-11-19 08:54:01+00:00,2022-11-19 08:54:01+00:00,,621,Viền trong nón
2115,Viền 3.6cm Cotton VAC07 Gray (16-3850TCX),1668822841-QR-BTP-2115,147.000000,2022-11-19 08:54:01+00:00,2022-11-19 08:54:01+00:00,,621,viền bọc két + chóp
2116,Keo M832 Black,1668822841-QR-BTP-2116,157.000000,2022-11-19 08:54:01+00:00,2022-11-19 08:54:01+00:00,,621,Keo dựng mặt
2117,Dây size felt 7mm Black,1668822841-QR-BTP-2117,104.000000,2022-11-19 08:54:01+00:00,2022-11-19 08:54:02+00:00,,621,Dây size
2119,Két trên,1668822935-QR-BTP-2119,157.000000,2022-11-19 08:55:35+00:00,2022-11-19 08:55:35+00:00,,623,Két trên thêu
2120,Dây khóa,1668822935-QR-BTP-2120,157.000000,2022-11-19 08:55:35+00:00,2022-11-19 08:55:35+00:00,,623,Dây khóa thêu
2121,Lược két,1668822948-QR-BTP-2121,157.000000,2022-11-19 08:55:48+00:00,2022-11-19 08:55:48+00:00,,622,Két thành phẩm
2122,Tất cả BTP của đơn hàng,1668822990-QR-BTP-2122,157.000000,2022-11-19 08:56:30+00:00,2022-11-19 08:56:30+00:00,,624,All BTP
2123,Vải lưới DM-3101-4 White ép lưới màn 80G White,1668823167-QR-BTP-2123,157.000000,2022-11-19 08:59:27+00:00,2022-11-19 08:59:27+00:00,,625,"Mặt, Két, Nút, Dây khóa"
2124,Vải lưới DM-3101-4 White,1668823167-QR-BTP-2124,157.000000,2022-11-19 08:59:27+00:00,2022-11-19 08:59:27+00:00,,625,"Hông, Đuôi"
2125,Đai cotton 2 đường 3.5cm VAC08 White không cuốn mí lót gòn - lót giấy 80G White,1668823167-QR-BTP-2125,104.000000,2022-11-19 08:59:27+00:00,2022-11-19 08:59:28+00:00,,625,Đai
2126,Viền 2.8cm Kate White,1668823168-QR-BTP-2126,252.000000,2022-11-19 08:59:28+00:00,2022-11-19 08:59:28+00:00,,625,Viền trong nón
2127,Viền 3.6cm Cotton VAC07 Gray (16-3850TCX),1668823168-QR-BTP-2127,147.000000,2022-11-19 08:59:28+00:00,2022-11-19 08:59:28+00:00,,625,viền bọc két + chóp
2128,Keo M832 White,1668823168-QR-BTP-2128,157.000000,2022-11-19 08:59:28+00:00,2022-11-19 08:59:28+00:00,,625,Keo dựng mặt
2129,Dây size felt 7mm White,1668823168-QR-BTP-2129,104.000000,2022-11-19 08:59:28+00:00,2022-11-19 08:59:28+00:00,,625,Dây size
2130,Két trên,1668823211-QR-BTP-2130,157.000000,2022-11-19 09:00:11+00:00,2022-11-19 09:00:11+00:00,,626,Két trên thêu
2131,Dây khóa,1668823211-QR-BTP-2131,157.000000,2022-11-19 09:00:11+00:00,2022-11-19 09:00:11+00:00,,626,Dây khóa thêu
2132,Lược két,1668823247-QR-BTP-2132,157.000000,2022-11-19 09:00:47+00:00,2022-11-19 09:00:47+00:00,,627,Két thành phẩm
2133,Tất cả BTP của đơn hàng,1668823295-QR-BTP-2133,157.000000,2022-11-19 09:01:35+00:00,2022-11-19 09:01:35+00:00,,628,All BTP
2134,Vải Cotton VAC06 Black (19-4007 TCX),1668823440-QR-BTP-2134,106.000000,2022-11-19 09:04:00+00:00,2022-11-19 09:04:00+00:00,,629,"Mặt, Hông, Đuôi, Két, Nút"
2135,Đai cotton 2 đường 3.5cm VAC06 Black không cuốn mí lót gòn - lót giấy 80G Black,1668823440-QR-BTP-2135,70.000000,2022-11-19 09:04:00+00:00,2022-11-19 09:04:00+00:00,,629,Đai
2136,Viền 2.8cm Kate Black,1668823440-QR-BTP-2136,170.000000,2022-11-19 09:04:00+00:00,2022-11-19 09:04:00+00:00,,629,Viền trong nón
2137,Keo gân Xám ( NE ),1668823440-QR-BTP-2137,106.000000,2022-11-19 09:04:00+00:00,2022-11-19 09:04:01+00:00,,629,Keo dựng mặt
2138,Dây size felt 7mm Black,1668823441-QR-BTP-2138,70.000000,2022-11-19 09:04:01+00:00,2022-11-19 09:04:01+00:00,,629,Dây size
2139,"May bao két, quay két",1668823493-QR-BTP-2139,106.000000,2022-11-19 09:04:53+00:00,2022-11-19 09:04:53+00:00,,630,Két thành phẩm
2140,Ráp mặt bỏ thêu,1668823493-QR-BTP-2140,106.000000,2022-11-19 09:04:53+00:00,2022-11-19 09:04:54+00:00,,630,Mặt ráp
2141,Mặt,1668823532-QR-BTP-2141,106.000000,2022-11-19 09:05:32+00:00,2022-11-19 09:05:33+00:00,,631,Mặt thêu
2142,Hông trái,1668823533-QR-BTP-2142,106.000000,2022-11-19 09:05:33+00:00,2022-11-19 09:05:33+00:00,,631,Hông trái thêu
2143,Tất cả BTP của đơn hàng,1668823574-QR-BTP-2143,106.000000,2022-11-19 09:06:14+00:00,2022-11-19 09:06:14+00:00,,632,All BTP
2144,Vải Cotton VAC06 Black (19-4007 TCX),1668994080-QR-BTP-2144,100.000000,2022-11-21 08:28:00+00:00,2022-11-21 08:28:01+00:00,,633,"Mặt, Hông, Đuôi, Két trên"
2145,Vải Cotton VAC04 Scarlet (18-1657 TCX),1668994081-QR-BTP-2145,100.000000,2022-11-21 08:28:01+00:00,2022-11-21 08:28:01+00:00,,633,Két dưới
2146,Đai cotton 4 đường 3.0cm VAC06 Black úp mí lót gòn - lót giấy 80G Black,1668994081-QR-BTP-2146,66.000000,2022-11-21 08:28:01+00:00,2022-11-21 08:28:01+00:00,,633,Đai
2147,Viền 2.8cm Kate Black,1668994081-QR-BTP-2147,161.000000,2022-11-21 08:28:01+00:00,2022-11-21 08:28:01+00:00,,633,Viền trong nón
2148,Keo M832 Black,1668994081-QR-BTP-2148,100.000000,2022-11-21 08:28:01+00:00,2022-11-21 08:28:01+00:00,,633,Keo dựng mặt
2149,Dây size felt 7mm Black,1668994081-QR-BTP-2149,66.000000,2022-11-21 08:28:01+00:00,2022-11-21 08:28:01+00:00,,633,Dây size
2150,"Mya bao két, quay két",1668994196-QR-BTP-2150,100.000000,2022-11-21 08:29:56+00:00,2022-11-21 08:29:56+00:00,,634,Két thành phẩm
2151,Ráp hông phải với đuôi phải bỏ thêu,1668994196-QR-BTP-2151,100.000000,2022-11-21 08:29:56+00:00,2022-11-21 08:29:57+00:00,,634,Hông phải ráp đuôi phải
2152,Ráp đuôi bỏ thêu,1668994197-QR-BTP-2152,100.000000,2022-11-21 08:29:57+00:00,2022-11-21 08:29:57+00:00,,634,Đuôi ráp
2157,Tất cả BTP của đơn hàng,1668994331-QR-BTP-2157,100.000000,2022-11-21 08:32:11+00:00,2022-11-21 08:32:11+00:00,,636,All BTP
2158,Mặt,1668994343-QR-BTP-2158,100.000000,2022-11-21 08:32:23+00:00,2022-11-21 08:32:23+00:00,,635,Mặt thêu
2159,Hông đuôi phải,1668994343-QR-BTP-2159,100.000000,2022-11-21 08:32:23+00:00,2022-11-21 08:32:24+00:00,,635,Hông đuôi phải thêu
2160,Đuôi trái,1668994344-QR-BTP-2160,100.000000,2022-11-21 08:32:24+00:00,2022-11-21 08:32:24+00:00,,635,Đuôi trái
2161,Đuôi,1668994344-QR-BTP-2161,100.000000,2022-11-21 08:32:24+00:00,2022-11-21 08:32:24+00:00,,635,Đuôi thêu
2162,Vải Cotton VAC09 Graphite (19-3908 TCX),1668994524-QR-BTP-2162,100.000000,2022-11-21 08:35:24+00:00,2022-11-21 08:35:24+00:00,,637,"Mặt, Hông, Đuôi, Két trên"
2163,Vải Cotton VAC06 Black (19-4007 TCX),1668994524-QR-BTP-2163,100.000000,2022-11-21 08:35:24+00:00,2022-11-21 08:35:24+00:00,,637,Két dưới
2164,Đai cotton 4 đường 3.0cm VAC09 Graphite úp mí lót gòn - lót giấy 80G Black,1668994524-QR-BTP-2164,66.000000,2022-11-21 08:35:24+00:00,2022-11-21 08:35:24+00:00,,637,Đai
2165,Viền 2.8cm Kate Black,1668994524-QR-BTP-2165,161.000000,2022-11-21 08:35:24+00:00,2022-11-21 08:35:25+00:00,,637,Viền trong nón
2166,Keo M832 Black,1668994525-QR-BTP-2166,100.000000,2022-11-21 08:35:25+00:00,2022-11-21 08:35:25+00:00,,637,Keo dựng mặt
2167,Dây size felt 7mm Black,1668994525-QR-BTP-2167,66.000000,2022-11-21 08:35:25+00:00,2022-11-21 08:35:25+00:00,,637,Dây size
2168,"May bao két, quay két",1668994605-QR-BTP-2168,100.000000,2022-11-21 08:36:45+00:00,2022-11-21 08:36:45+00:00,,638,Két thành phẩm
2169,Ráp hông phải với đuôi phải,1668994605-QR-BTP-2169,100.000000,2022-11-21 08:36:45+00:00,2022-11-21 08:36:46+00:00,,638,Hông ráp đuôi phải
2170,Đuôi,1668994606-QR-BTP-2170,100.000000,2022-11-21 08:36:46+00:00,2022-11-21 08:36:46+00:00,,638,Đuôi ráp
2171,Mặt,1668994851-QR-BTP-2171,100.000000,2022-11-21 08:40:51+00:00,2022-11-21 08:40:51+00:00,,639,Mặt thêu
2172,Hông đuôi phải,1668994851-QR-BTP-2172,100.000000,2022-11-21 08:40:51+00:00,2022-11-21 08:40:51+00:00,,639,Hông đuôi phải thêu
2173,Đuôi trái,1668994851-QR-BTP-2173,100.000000,2022-11-21 08:40:51+00:00,2022-11-21 08:40:52+00:00,,639,Đuôi trái thêu
2174,Đuôi thêu,1668994852-QR-BTP-2174,100.000000,2022-11-21 08:40:52+00:00,2022-11-21 08:40:52+00:00,,639,Đuôi thêu
2175,Tất cả BTP của đơn hàng,1668994977-QR-BTP-2175,100.000000,2022-11-21 08:42:57+00:00,2022-11-21 08:42:57+00:00,,640,All BTP
2176,Vải da lộn Red ép lưới màn 80G Black,1668995164-QR-BTP-2176,100.000000,2022-11-21 08:46:04+00:00,2022-11-21 08:46:04+00:00,,641,"Mặt, Hông, Đuôi, Két"
2177,Đai da lộn 4 đường 3.0cm Red ép lưới màn 80G Black úp mí lót gòn,1668995164-QR-BTP-2177,66.000000,2022-11-21 08:46:04+00:00,2022-11-21 08:46:04+00:00,,641,Đai
2178,Viền 2.8cm Kate Black,1668995164-QR-BTP-2178,161.000000,2022-11-21 08:46:04+00:00,2022-11-21 08:46:04+00:00,,641,Viền trong nón
2179,Keo M832 Black,1668995165-QR-BTP-2179,100.000000,2022-11-21 08:46:04+00:00,2022-11-21 08:46:05+00:00,,641,Keo dựng mặt
2180,Dây size felt 7mm Red,1668995165-QR-BTP-2180,66.000000,2022-11-21 08:46:05+00:00,2022-11-21 08:46:05+00:00,,641,Dây size
2181,"May bao két, quay két",1668995486-QR-BTP-2181,100.000000,2022-11-21 08:51:26+00:00,2022-11-21 08:51:26+00:00,,642,Két thành phẩm
2182,Ráp hông đuôi phải bỏ thêu,1668995486-QR-BTP-2182,100.000000,2022-11-21 08:51:26+00:00,2022-11-21 08:51:26+00:00,,642,Hông ráp đuôi phải
2183,Ráp đuôi bỏ thêu,1668995486-QR-BTP-2183,100.000000,2022-11-21 08:51:26+00:00,2022-11-21 08:51:26+00:00,,642,Đuôi ráp
2184,Mặt,1668995651-QR-BTP-2184,100.000000,2022-11-21 08:54:11+00:00,2022-11-21 08:54:12+00:00,,643,Mặt thêu
2185,Hông đuôi phải,1668995652-QR-BTP-2185,100.000000,2022-11-21 08:54:12+00:00,2022-11-21 08:54:12+00:00,,643,Hông đuôi phải thêu
2186,Đuôi trái,1668995652-QR-BTP-2186,100.000000,2022-11-21 08:54:12+00:00,2022-11-21 08:54:12+00:00,,643,Đuôi trái thêu
2187,Đuôi,1668995652-QR-BTP-2187,100.000000,2022-11-21 08:54:12+00:00,2022-11-21 08:54:12+00:00,,643,Đuôi thêu
2188,Tất cả BTP của đơn hàng,1668995704-QR-BTP-2188,100.000000,2022-11-21 08:55:04+00:00,2022-11-21 08:55:04+00:00,,644,Alll BTP
2189,Vải Cotton VAC06 Black (19-4007 TCX),1668995912-QR-BTP-2189,100.000000,2022-11-21 08:58:32+00:00,2022-11-21 08:58:32+00:00,,645,"Mặt, Hông, Đuôi, Két"
2190,Đai cotton 4 đường 3.0cm VAC06 Black úp mí lót gòn - lót giấy 80G Black,1668995912-QR-BTP-2190,66.000000,2022-11-21 08:58:32+00:00,2022-11-21 08:58:32+00:00,,645,Đai
2191,Viền 2.8cm Kate Black,1668995913-QR-BTP-2191,161.000000,2022-11-21 08:58:33+00:00,2022-11-21 08:58:33+00:00,,645,Viền trong nón
2192,Keo M832 Black,1668995913-QR-BTP-2192,100.000000,2022-11-21 08:58:33+00:00,2022-11-21 08:58:33+00:00,,645,Keo dựng mặt
2193,Dây size felt 7mm Black,1668995913-QR-BTP-2193,66.000000,2022-11-21 08:58:33+00:00,2022-11-21 08:58:33+00:00,,645,Dây size
2194,"May bao két, quay két",1668995977-QR-BTP-2194,100.000000,2022-11-21 08:59:37+00:00,2022-11-21 08:59:37+00:00,,646,Két thành phẩm
2195,Ráp hông đuôi phải bỏ thêu,1668995977-QR-BTP-2195,100.000000,2022-11-21 08:59:37+00:00,2022-11-21 08:59:37+00:00,,646,Hông ráp đuôi phải
2196,Ráp đuôi bỏ thêu,1668995977-QR-BTP-2196,100.000000,2022-11-21 08:59:37+00:00,2022-11-21 08:59:37+00:00,,646,Đuôi ráp
2197,Mặt,1668996052-QR-BTP-2197,100.000000,2022-11-21 09:00:52+00:00,2022-11-21 09:00:52+00:00,,647,Mặt thêu
2198,Hông đuôi phải,1668996052-QR-BTP-2198,100.000000,2022-11-21 09:00:52+00:00,2022-11-21 09:00:52+00:00,,647,Hông đuôi phải thêu
2199,Đuôi trái,1668996052-QR-BTP-2199,100.000000,2022-11-21 09:00:52+00:00,2022-11-21 09:00:53+00:00,,647,Đuôi trái thêu
2200,Đuôi,1668996053-QR-BTP-2200,100.000000,2022-11-21 09:00:53+00:00,2022-11-21 09:00:53+00:00,,647,Đuôi thêu
2201,Tất cả BTP của đơn hàng,1668996096-QR-BTP-2201,100.000000,2022-11-21 09:01:36+00:00,2022-11-21 09:01:36+00:00,,648,All BTP
2202,Vải Cotton VAC08 White (11-4001 TCX)=>IN LỤA,1668996247-QR-BTP-2202,400.000000,2022-11-21 09:04:07+00:00,2022-11-21 09:04:07+00:00,,649,Túi
2203,Viền 2.8cm VAC08 White,1668996247-QR-BTP-2203,642.000000,2022-11-21 09:04:07+00:00,2022-11-21 09:04:07+00:00,,649,Dây rút
2204,Tất cả BTP của đơn hàng,1668996315-QR-BTP-2204,400.000000,2022-11-21 09:05:15+00:00,2022-11-21 09:05:15+00:00,,650,All BTP
2205,Vải 100% Polyester PH0563-B White in sub,1668996640-QR-BTP-2205,605.000000,2022-11-21 09:10:39+00:00,2022-11-21 09:10:40+00:00,,76,Thân ngoài
2206,Vải 100% polyester PH0563-B Black,1668996640-QR-BTP-2206,605.000000,2022-11-21 09:10:40+00:00,2022-11-21 09:10:40+00:00,,76,Thân lót
2207,Giấy 50g White,1668996640-QR-BTP-2207,605.000000,2022-11-21 09:10:40+00:00,2022-11-21 09:10:40+00:00,,76,Lót giữa
2208,Mặt,1669078733-QR-BTP-2208,50.000000,2022-11-22 07:58:53+00:00,2022-11-22 07:58:53+00:00,,176,Mặt thêu
2209,Hông ráp Đuôi trái,1669078733-QR-BTP-2209,50.000000,2022-11-22 07:58:53+00:00,2022-11-22 07:58:53+00:00,,176,Hông ráp Đuôi trái thêu
2210,Tất cả BTP của đơn hàng,1669078747-QR-BTP-2210,50.000000,2022-11-22 07:59:07+00:00,2022-11-22 07:59:08+00:00,,177,All BTP
2211,Mặt,1669078778-QR-BTP-2211,50.000000,2022-11-22 07:59:38+00:00,2022-11-22 07:59:38+00:00,,180,Mặt thêu
2212,Hông trái ráp đuôi trái,1669078778-QR-BTP-2212,50.000000,2022-11-22 07:59:38+00:00,2022-11-22 07:59:39+00:00,,180,Hông ráp đuôi trái thêu
2213,Tất cả BTP của đơn hàng,1669078791-QR-BTP-2213,50.000000,2022-11-22 07:59:51+00:00,2022-11-22 07:59:51+00:00,,181,All BTP
2214,Vải 100% Recyled Polyester HW-1R Olive (18-0422 TCX) ép lưới màn 28G Black,1669081588-QR-BTP-2214,502.000000,2022-11-22 08:46:28+00:00,2022-11-22 08:46:28+00:00,,651,"Mặt, Band"
2215,Vải 100% Recyled Polyester HW-1R Forest (19-5918 TCX),1669081588-QR-BTP-2215,502.000000,2022-11-22 08:46:28+00:00,2022-11-22 08:46:28+00:00,,651,Hông trên
2216,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Forest (19-5918 TCX),1669081588-QR-BTP-2216,502.000000,2022-11-22 08:46:28+00:00,2022-11-22 08:46:29+00:00,,651,Đỉnh
2217,Vải 100% Recyled Polyester HW-1R Olive (18-0422 TCX),1669081589-QR-BTP-2217,502.000000,2022-11-22 08:46:29+00:00,2022-11-22 08:46:29+00:00,,651,Đuôi
2218,Vải 100% Recyled Polyester HW-1R Olive (18-0422 TCX) ép lưới màn 80G Black,1669081589-QR-BTP-2218,502.000000,2022-11-22 08:46:29+00:00,2022-11-22 08:46:29+00:00,,651,Két
2219,Viền 3.6cm HW-1R Olive (18-0422 TCX) ép lưới màn 80G Black,1669081589-QR-BTP-2219,264.000000,2022-11-22 08:46:29+00:00,2022-11-22 08:46:29+00:00,,651,Viền bọc két 3.6cm
2220,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1669081589-QR-BTP-2220,502.000000,2022-11-22 08:46:29+00:00,2022-11-22 08:46:29+00:00,,651,Mút két
2221,Đai IMK-1R 4 đường 3.5cm Olive (18-0422 TCX) úp mí lót 2 lớp giấy 80G Black,1669081589-QR-BTP-2221,331.000000,2022-11-22 08:46:29+00:00,2022-11-22 08:46:30+00:00,,651,Đai
2222,Viền 2.8cm Kate Black,1669081590-QR-BTP-2222,979.000000,2022-11-22 08:46:30+00:00,2022-11-22 08:46:30+00:00,,651,Viền trong nón
2223,Dây size felt 7mm Black,1669081590-QR-BTP-2223,301.000000,2022-11-22 08:46:30+00:00,2022-11-22 08:46:30+00:00,,651,Dây size
2225,Band ráp hông trái,1669081700-QR-BTP-2225,502.000000,2022-11-22 08:48:20+00:00,2022-11-22 08:48:20+00:00,,653,Band hông trái thêu
2226,"Lược két, quay két, viền bọc két",1669081722-QR-BTP-2226,502.000000,2022-11-22 08:48:42+00:00,2022-11-22 08:48:43+00:00,,652,Két thành phẩm
2227,Ráp band với hông trái bỏ thêu,1669081723-QR-BTP-2227,502.000000,2022-11-22 08:48:43+00:00,2022-11-22 08:48:43+00:00,,652,Band ráp hông trái
2228,Tất cả BTP của đơn hàng,1669081781-QR-BTP-2228,502.000000,2022-11-22 08:49:41+00:00,2022-11-22 08:49:41+00:00,,654,All BTP
2229,Vải 100% Recyled Polyester HW-1R Rainy Day (13-5304 TCX) ép lưới màn 28G Black,1669081958-QR-BTP-2229,502.000000,2022-11-22 08:52:38+00:00,2022-11-22 08:52:38+00:00,,655,"Mặt, Band"
2230,Vải 100% Recyled Polyester HW-1R Infrared (805C),1669081958-QR-BTP-2230,502.000000,2022-11-22 08:52:38+00:00,2022-11-22 08:52:38+00:00,,655,Hông trên
2231,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Infrared (805C),1669081958-QR-BTP-2231,502.000000,2022-11-22 08:52:38+00:00,2022-11-22 08:52:38+00:00,,655,Đỉnh
2232,Vải 100% Recyled Polyester HW-1R Rainy Day (13-5304 TCX),1669081958-QR-BTP-2232,502.000000,2022-11-22 08:52:38+00:00,2022-11-22 08:52:38+00:00,,655,Đuôi
2233,Vải 100% Recyled Polyester HW-1R Rainy Day (13-5304 TCX) ép lưới màn 80G Black,1669081959-QR-BTP-2233,502.000000,2022-11-22 08:52:39+00:00,2022-11-22 08:52:39+00:00,,655,Két
2234,Viền 3.6cm HW-1R Rain Day (TCX 13-5304) ép lưới màn 80G Black,1669081959-QR-BTP-2234,276.000000,2022-11-22 08:52:39+00:00,2022-11-22 08:52:39+00:00,,655,Viền bọc két 3.6cm
2235,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - White,1669081959-QR-BTP-2235,502.000000,2022-11-22 08:52:39+00:00,2022-11-22 08:52:39+00:00,,655,Mút két
2236,Đai IMK-1R 4 đường 3.5cm Rainy Day (13-5304 TCX) úp mí lót 2 lớp giấy 80G White,1669081959-QR-BTP-2236,331.000000,2022-11-22 08:52:39+00:00,2022-11-22 08:52:39+00:00,,655,Đai
2237,Viền 2.8cm Kate Black,1669081959-QR-BTP-2237,0.000000,2022-11-22 08:52:39+00:00,2022-11-22 08:52:40+00:00,,655,979
2238,Dây size felt 7mm Black,1669081960-QR-BTP-2238,301.000000,2022-11-22 08:52:40+00:00,2022-11-22 08:52:40+00:00,,655,Dây size
2239,"Lược két, quay két, viền bọc két",1669082038-QR-BTP-2239,502.000000,2022-11-22 08:53:58+00:00,2022-11-22 08:53:58+00:00,,656,Két thành phẩm
2240,Ráp band với hông trái bỏ thêu,1669082038-QR-BTP-2240,502.000000,2022-11-22 08:53:58+00:00,2022-11-22 08:53:58+00:00,,656,Band ráp hông trái
2241,Band ráp hông trái,1669082100-QR-BTP-2241,502.000000,2022-11-22 08:55:00+00:00,2022-11-22 08:55:00+00:00,,657,Band hông trái thêu
2242,Tất cả BTP đơn hàng,1669082186-QR-BTP-2242,502.000000,2022-11-22 08:56:26+00:00,2022-11-22 08:56:26+00:00,,658,All BTP
2243,Vải 100% Recyled Polyester HW-1R Ochre (17-1128 TCX TCX) ép lưới 28G Black,1669082371-QR-BTP-2243,502.000000,2022-11-22 08:59:31+00:00,2022-11-22 08:59:31+00:00,,659,"Mặt, Band"
2244,Vải 100% Recyled Polyester HW-1R Navy (19-3938 TCX),1669082371-QR-BTP-2244,502.000000,2022-11-22 08:59:31+00:00,2022-11-22 08:59:31+00:00,,659,Hông trên
2245,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Dark Navy (19-4024 TCX),1669082371-QR-BTP-2245,502.000000,2022-11-22 08:59:31+00:00,2022-11-22 08:59:32+00:00,,659,Đỉnh
2246,Vải 100% Recyled Polyester HW-1R Ochre (17-1128 TCX),1669082372-QR-BTP-2246,502.000000,2022-11-22 08:59:32+00:00,2022-11-22 08:59:32+00:00,,659,Đuôi
2247,Vải 100% Recyled Polyester HW-1R Ochre (17-1128 TCX TCX) ép lưới 80G Black,1669082372-QR-BTP-2247,502.000000,2022-11-22 08:59:32+00:00,2022-11-22 08:59:32+00:00,,659,Két
2248,Viền 3.6cm HW-1R Ochre (17-1128 TCX) ép lưới 80G Black,1669082372-QR-BTP-2248,276.000000,2022-11-22 08:59:32+00:00,2022-11-22 08:59:32+00:00,,659,Viền bọc két 3.6cm
2249,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - White,1669082372-QR-BTP-2249,502.000000,2022-11-22 08:59:32+00:00,2022-11-22 08:59:32+00:00,,659,Mút két
2250,Đai IMK-1R 4 đường 3.5cm Ochre (17-1128 TCX) úp mí lót 2 lớp giấy 80G White,1669082372-QR-BTP-2250,316.000000,2022-11-22 08:59:32+00:00,2022-11-22 08:59:33+00:00,,659,Đai
2251,Viền 2.8cm Kate Black,1669082373-QR-BTP-2251,979.000000,2022-11-22 08:59:33+00:00,2022-11-22 08:59:33+00:00,,659,Viền trong nón
2252,Dây size felt 7mm Black,1669082373-QR-BTP-2252,316.000000,2022-11-22 08:59:33+00:00,2022-11-22 08:59:33+00:00,,659,Dây size
2253,"Lược két, quay két, viền bọc két",1669082462-QR-BTP-2253,502.000000,2022-11-22 09:01:02+00:00,2022-11-22 09:01:02+00:00,,660,Két thành phẩm
2254,Ráp band với hông trái bỏ thêu,1669082462-QR-BTP-2254,502.000000,2022-11-22 09:01:02+00:00,2022-11-22 09:01:02+00:00,,660,Band ráp hông trái
2255,Band ráp hông trái,1669082512-QR-BTP-2255,502.000000,2022-11-22 09:01:52+00:00,2022-11-22 09:01:52+00:00,,661,Band hông trái thêu
2256,Tất cả BTP của đơn hàng,1669082555-QR-BTP-2256,502.000000,2022-11-22 09:02:35+00:00,2022-11-22 09:02:35+00:00,,662,All BTP
2257,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX) ép lưới màn 28G Black,1669082721-QR-BTP-2257,502.000000,2022-11-22 09:05:21+00:00,2022-11-22 09:05:22+00:00,,663,"Mặt, Band"
2258,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX),1669082722-QR-BTP-2258,502.000000,2022-11-22 09:05:22+00:00,2022-11-22 09:05:22+00:00,,663,"Hông trên, Đuôi"
2259,Vải 94% Recyled Polyester / 6% Polyester IMK-1R Black (19-4006 TCX),1669082722-QR-BTP-2259,502.000000,2022-11-22 09:05:22+00:00,2022-11-22 09:05:22+00:00,,663,Đỉnh
2260,Vải 100% Recyled Polyester HW-1R Black (19-4006 TCX) ép lưới màn 80G Black,1669082723-QR-BTP-2260,502.000000,2022-11-22 09:05:22+00:00,2022-11-22 09:05:23+00:00,,663,Két
2261,Viền 3.6cm HW-1R Black (TCX 19-4006) ép lưới màn 80G Black,1669082723-QR-BTP-2261,276.000000,2022-11-22 09:05:23+00:00,2022-11-22 09:05:23+00:00,,663,Viền bọc két 3.6cm
2262,Mút cứng 75C +/- 3 EVA qui cách 800x1900x2.5mm - Black,1669082723-QR-BTP-2262,502.000000,2022-11-22 09:05:23+00:00,2022-11-22 09:05:23+00:00,,663,Mút két
2263,Đai IMK-1R 4 đường 3.5cm Black (19-4006 TCX) úp mí lót 2 lớp giấy 80G Black,1669082723-QR-BTP-2263,316.000000,2022-11-22 09:05:23+00:00,2022-11-22 09:05:23+00:00,,663,Đai
2264,Viền 2.8cm Kate Black,1669082723-QR-BTP-2264,979.000000,2022-11-22 09:05:23+00:00,2022-11-22 09:05:23+00:00,,663,Viền trong nón
2265,Dây size felt 7mm Black,1669082723-QR-BTP-2265,301.000000,2022-11-22 09:05:23+00:00,2022-11-22 09:05:24+00:00,,663,Dây size
2266,"Lược két, quay két, viền bọc két",1669082780-QR-BTP-2266,502.000000,2022-11-22 09:06:20+00:00,2022-11-22 09:06:20+00:00,,664,Két thành phẩm
2267,Ráp band với hông trái bỏ thêu,1669082780-QR-BTP-2267,502.000000,2022-11-22 09:06:20+00:00,2022-11-22 09:06:21+00:00,,664,Band ráp hông trái
2268,Band ráp hông trái,1669082829-QR-BTP-2268,502.000000,2022-11-22 09:07:09+00:00,2022-11-22 09:07:09+00:00,,665,Band hông trái thêu
2269,Tất cả BTP của đơn hàng,1669082872-QR-BTP-2269,502.000000,2022-11-22 09:07:52+00:00,2022-11-22 09:07:52+00:00,,666,All BTP
2270,Vải 100% Nylon FVC3798 Black ép lưới 80G Black,1669166672-QR-BTP-2270,103.000000,2022-11-23 08:24:32+00:00,2022-11-23 08:24:32+00:00,,667,"Đỉnh ngoài, Hông ngoài, Band, Vành dưới"
